DateTime,marketClose
2019-04-02 12:29:00,293.998
2019-04-02 12:30:00,295.92
2019-04-02 12:31:00,289.57
2019-04-02 12:32:00,293.64
2019-04-02 12:33:00,287.26
2019-04-02 12:34:00,295.618
2019-04-02 12:35:00,298.12
2019-04-02 12:36:00,298.51
2019-04-02 12:37:00,288.8
2019-04-02 12:38:00,294.67
2019-04-02 12:39:00,299.69
2019-04-02 12:40:00,293.57
2019-04-02 12:41:00,286.36
2019-04-02 12:42:00,296.37
2019-04-02 12:43:00,291.84
2019-04-02 12:44:00,290.632
2019-04-02 12:45:00,290.07
2019-04-02 12:46:00,292.39
2019-04-02 12:47:00,289.99
2019-04-02 12:48:00,293.97
2019-04-02 12:49:00,293.73
2019-04-02 12:50:00,287.0
2019-04-02 12:51:00,292.595
2019-04-02 12:52:00,289.096
2019-04-02 12:53:00,288.8
2019-04-02 12:54:00,288.04
2019-04-02 12:55:00,294.89
2019-04-02 12:56:00,298.39
2019-04-02 12:57:00,286.37
2019-04-02 12:58:00,298.27
2019-04-02 12:59:00,299.58
2019-04-02 13:00:00,292.68
2019-04-02 13:01:00,289.26
2019-04-02 13:02:00,291.79
2019-04-02 13:03:00,294.81
2019-04-02 13:04:00,297.36
2019-04-02 13:05:00,286.2
2019-04-02 13:06:00,290.16
2019-04-02 13:07:00,298.77
2019-04-02 13:08:00,299.91
2019-04-02 13:09:00,294.124
2019-04-02 13:10:00,288.62
2019-04-02 13:11:00,291.99
2019-04-02 13:12:00,286.06
2019-04-02 13:13:00,285.84
2019-04-02 13:14:00,292.877
2019-04-02 13:15:00,292.13
2019-04-02 13:16:00,289.74
2019-04-02 13:17:00,289.3
2019-04-02 13:18:00,299.9
2019-04-02 13:19:00,294.816
2019-04-02 13:20:00,297.03
2019-04-02 13:21:00,295.144
2019-04-02 13:22:00,299.29
2019-04-02 13:23:00,292.7
2019-04-02 13:24:00,299.59
2019-04-02 13:25:00,296.84
2019-04-02 13:26:00,299.16
2019-04-02 13:27:00,290.41
2019-04-02 13:28:00,295.85
2019-04-02 13:29:00,292.5
2019-04-02 13:30:00,293.28
2019-04-02 13:31:00,289.27
2019-04-02 13:32:00,298.13
2019-04-02 13:33:00,298.01
2019-04-02 13:34:00,297.49
2019-04-02 13:35:00,291.75
2019-04-02 13:36:00,286.15
2019-04-02 13:37:00,293.231
2019-04-02 13:38:00,297.328
2019-04-02 13:39:00,294.74
2019-04-02 13:40:00,296.31
2019-04-02 13:41:00,287.21
2019-04-02 13:42:00,299.32
2019-04-02 13:43:00,292.2
2019-04-02 13:44:00,293.25
2019-04-02 13:45:00,291.968
2019-04-02 13:46:00,288.832
2019-04-02 13:47:00,288.0
2019-04-02 13:48:00,287.939
2019-04-02 13:49:00,298.176
2019-04-02 13:50:00,287.07
2019-04-02 13:51:00,291.54
2019-04-02 13:52:00,297.29
2019-04-02 13:53:00,287.31
2019-04-02 13:54:00,290.937
2019-04-02 13:55:00,288.37
2019-04-02 13:56:00,288.12
2019-04-02 13:57:00,289.97
2019-04-02 13:58:00,288.96
2019-04-02 13:59:00,299.93
2019-04-02 14:00:00,295.81
2019-04-02 14:01:00,289.335
2019-04-02 14:02:00,295.0
2019-04-02 14:03:00,292.418
2019-04-02 14:04:00,294.96299999999997
2019-04-02 14:05:00,295.35
2019-04-02 14:06:00,293.93
2019-04-02 14:07:00,297.33
2019-04-02 14:08:00,290.75
2019-04-02 14:09:00,296.276
2019-04-02 14:10:00,298.6
2019-04-02 14:11:00,290.56
2019-04-02 14:12:00,297.06
2019-04-02 14:13:00,286.69
2019-04-02 14:14:00,295.1
2019-04-02 14:15:00,290.88
2019-04-02 14:16:00,293.4
2019-04-02 14:17:00,291.596
2019-04-02 14:18:00,289.57
2019-04-02 14:19:00,286.46
2019-04-02 14:20:00,294.26
2019-04-02 14:21:00,296.506
2019-04-02 14:22:00,296.53
2019-04-02 14:23:00,292.46
2019-04-02 14:24:00,295.79400000000004
2019-04-02 14:25:00,299.59
2019-04-02 14:26:00,287.25
2019-04-02 14:27:00,298.949
2019-04-02 14:28:00,292.15
2019-04-02 14:29:00,298.95
2019-04-02 14:30:00,295.0
2019-04-02 14:31:00,289.062
2019-04-02 14:32:00,295.58
2019-04-02 14:33:00,296.14
2019-04-02 14:34:00,298.737
2019-04-02 14:35:00,295.94
2019-04-02 14:36:00,293.134
2019-04-02 14:37:00,297.62
2019-04-02 14:38:00,288.848
2019-04-02 14:39:00,293.34
2019-04-02 14:40:00,291.32
2019-04-02 14:41:00,293.18
2019-04-02 14:42:00,294.432
2019-04-02 14:43:00,293.43
2019-04-02 14:44:00,291.152
2019-04-02 14:45:00,293.18
2019-04-02 14:46:00,298.3
2019-04-02 14:47:00,293.76
2019-04-02 14:48:00,299.16
2019-04-02 14:49:00,290.752
2019-04-02 14:50:00,296.74
2019-04-02 14:51:00,288.721
2019-04-02 14:52:00,293.16
2019-04-02 14:53:00,295.72
2019-04-02 14:54:00,287.36
2019-04-02 14:55:00,286.56
2019-04-02 14:56:00,299.98
2019-04-02 14:57:00,288.36
2019-04-02 14:58:00,290.05
2019-04-02 14:59:00,298.88
2019-04-02 15:00:00,293.72
2019-04-02 15:01:00,295.88599999999997
2019-04-02 15:02:00,290.66
2019-04-02 15:03:00,297.7
2019-04-02 15:04:00,289.84
2019-04-02 15:05:00,294.53
2019-04-02 15:06:00,296.23900000000003
2019-04-02 15:07:00,289.76
2019-04-02 15:08:00,296.895
2019-04-02 15:09:00,296.83
2019-04-02 15:10:00,293.993
2019-04-02 15:11:00,296.233
2019-04-02 15:12:00,295.23
2019-04-02 15:13:00,291.818
2019-04-02 15:14:00,294.28
2019-04-02 15:15:00,298.9
2019-04-02 15:16:00,290.48
2019-04-02 15:17:00,298.12
2019-04-02 15:18:00,298.3
2019-04-02 15:19:00,295.66
2019-04-02 15:20:00,298.53
2019-04-02 15:21:00,288.276
2019-04-02 15:22:00,289.11
2019-04-02 15:23:00,289.89
2019-04-02 15:24:00,298.92
2019-04-02 15:25:00,286.77
2019-04-02 15:26:00,287.949
2019-04-02 15:27:00,286.79
2019-04-02 15:28:00,295.19
2019-04-02 15:29:00,287.63
2019-04-02 15:30:00,296.3
2019-04-02 15:31:00,291.63
2019-04-02 15:32:00,289.53
2019-04-02 15:33:00,299.43
2019-04-02 15:34:00,291.98
2019-04-02 15:35:00,294.61
2019-04-02 15:36:00,294.933
2019-04-02 15:37:00,293.67
2019-04-02 15:38:00,296.66
2019-04-02 15:39:00,288.309
2019-04-02 15:40:00,287.657
2019-04-02 15:41:00,286.6
2019-04-02 15:42:00,286.7
2019-04-02 15:43:00,287.121
2019-04-02 15:44:00,296.58
2019-04-02 15:45:00,287.558
2019-04-02 15:46:00,299.06
2019-04-02 15:47:00,296.618
2019-04-02 15:48:00,300.11
2019-04-02 15:49:00,290.05
2019-04-02 15:50:00,296.09
2019-04-02 15:51:00,289.98
2019-04-02 15:52:00,293.09
2019-04-02 15:53:00,291.38
2019-04-02 15:54:00,294.15
2019-04-02 15:55:00,287.61
2019-04-02 15:56:00,299.92
2019-04-02 15:57:00,293.585
2019-04-02 15:58:00,293.87
2019-04-02 15:59:00,292.58
2019-04-03 09:30:00,288.55
2019-04-03 09:31:00,289.04
2019-04-03 09:32:00,297.62
2019-04-03 09:33:00,291.43
2019-04-03 09:34:00,290.04
2019-04-03 09:35:00,288.3
2019-04-03 09:36:00,299.0
2019-04-03 09:37:00,298.27
2019-04-03 09:38:00,289.24
2019-04-03 09:39:00,290.06
2019-04-03 09:40:00,296.83
2019-04-03 09:41:00,298.8
2019-04-03 09:42:00,288.731
2019-04-03 09:43:00,287.839
2019-04-03 09:44:00,293.71
2019-04-03 09:45:00,300.11
2019-04-03 09:46:00,294.69
2019-04-03 09:47:00,296.8
2019-04-03 09:48:00,295.06
2019-04-03 09:49:00,297.46
2019-04-03 09:50:00,287.73
2019-04-03 09:51:00,287.73
2019-04-03 09:52:00,295.83799999999997
2019-04-03 09:53:00,290.302
2019-04-03 09:54:00,293.93
2019-04-03 09:55:00,291.29
2019-04-03 09:56:00,300.58
2019-04-03 09:57:00,294.43
2019-04-03 09:58:00,299.71
2019-04-03 09:59:00,294.63
2019-04-03 10:00:00,290.46
2019-04-03 10:01:00,296.62
2019-04-03 10:02:00,297.16200000000003
2019-04-03 10:03:00,289.4
2019-04-03 10:04:00,297.712
2019-04-03 10:05:00,300.405
2019-04-03 10:06:00,294.70099999999996
2019-04-03 10:07:00,291.12
2019-04-03 10:08:00,297.1
2019-04-03 10:09:00,290.714
2019-04-03 10:10:00,290.075
2019-04-03 10:11:00,287.78
2019-04-03 10:12:00,293.53
2019-04-03 10:13:00,296.52
2019-04-03 10:14:00,296.86
2019-04-03 10:15:00,290.41
2019-04-03 10:16:00,290.18
2019-04-03 10:17:00,288.73
2019-04-03 10:18:00,292.707
2019-04-03 10:19:00,288.45
2019-04-03 10:20:00,288.08
2019-04-03 10:21:00,290.467
2019-04-03 10:22:00,295.098
2019-04-03 10:23:00,297.02
2019-04-03 10:24:00,296.19
2019-04-03 10:25:00,289.0
2019-04-03 10:26:00,293.053
2019-04-03 10:27:00,297.95
2019-04-03 10:28:00,290.46
2019-04-03 10:29:00,290.59
2019-04-03 10:30:00,296.99
2019-04-03 10:31:00,294.2
2019-04-03 10:32:00,299.74
2019-04-03 10:33:00,293.87
2019-04-03 10:34:00,299.68
2019-04-03 10:35:00,291.61
2019-04-03 10:36:00,295.0
2019-04-03 10:37:00,301.41
2019-04-03 10:38:00,299.17
2019-04-03 10:39:00,298.411
2019-04-03 10:40:00,301.16
2019-04-03 10:41:00,292.7
2019-04-03 10:42:00,293.4
2019-04-03 10:43:00,292.31
2019-04-03 10:44:00,291.98
2019-04-03 10:45:00,294.51
2019-04-03 10:46:00,290.68
2019-04-03 10:47:00,297.13
2019-04-03 10:48:00,296.54
2019-04-03 10:49:00,295.05
2019-04-03 10:50:00,298.84
2019-04-03 10:51:00,288.93
2019-04-03 10:52:00,288.8
2019-04-03 10:53:00,301.52
2019-04-03 10:54:00,297.55
2019-04-03 10:55:00,294.5
2019-04-03 10:56:00,287.7
2019-04-03 10:57:00,295.592
2019-04-03 10:58:00,296.84
2019-04-03 10:59:00,292.96
2019-04-03 11:00:00,291.237
2019-04-03 11:01:00,294.401
2019-04-03 11:02:00,298.07
2019-04-03 11:03:00,299.202
2019-04-03 11:04:00,301.16
2019-04-03 11:05:00,292.2
2019-04-03 11:06:00,300.05
2019-04-03 11:07:00,289.371
2019-04-03 11:08:00,290.198
2019-04-03 11:09:00,298.2
2019-04-03 11:10:00,288.95
2019-04-03 11:11:00,298.02
2019-04-03 11:12:00,295.901
2019-04-03 11:13:00,298.58
2019-04-03 11:14:00,292.65
2019-04-03 11:15:00,288.132
2019-04-03 11:16:00,292.04200000000003
2019-04-03 11:17:00,294.67
2019-04-03 11:18:00,294.0
2019-04-03 11:19:00,300.094
2019-04-03 11:20:00,289.73
2019-04-03 11:21:00,297.15
2019-04-03 11:22:00,293.70099999999996
2019-04-03 11:23:00,294.01
2019-04-03 11:24:00,294.4
2019-04-03 11:25:00,292.11
2019-04-03 11:26:00,288.52
2019-04-03 11:27:00,292.74
2019-04-03 11:28:00,292.96299999999997
2019-04-03 11:29:00,294.46
2019-04-03 11:30:00,299.83
2019-04-03 11:31:00,297.17
2019-04-03 11:32:00,289.61
2019-04-03 11:33:00,290.78
2019-04-03 11:34:00,296.73
2019-04-03 11:35:00,295.3
2019-04-03 11:36:00,296.89
2019-04-03 11:37:00,294.34
2019-04-03 11:38:00,292.89
2019-04-03 11:39:00,295.46
2019-04-03 11:40:00,295.27299999999997
2019-04-03 11:41:00,290.85
2019-04-03 11:42:00,293.579
2019-04-03 11:43:00,288.74
2019-04-03 11:44:00,288.89799999999997
2019-04-03 11:45:00,299.147
2019-04-03 11:46:00,295.31
2019-04-03 11:47:00,299.87
2019-04-03 11:48:00,297.184
2019-04-03 11:49:00,300.63
2019-04-03 11:50:00,292.59
2019-04-03 11:51:00,292.656
2019-04-03 11:52:00,290.65
2019-04-03 11:53:00,292.85
2019-04-03 11:54:00,288.79
2019-04-03 11:55:00,288.61
2019-04-03 11:56:00,288.12
2019-04-03 11:57:00,288.309
2019-04-03 11:58:00,294.96
2019-04-03 11:59:00,300.01
2019-04-03 12:00:00,288.88
2019-04-03 12:01:00,291.1
2019-04-03 12:02:00,288.54
2019-04-03 12:03:00,295.741
2019-04-03 12:04:00,291.88
2019-04-03 12:05:00,301.4
2019-04-03 12:06:00,290.96
2019-04-03 12:07:00,296.915
2019-04-03 12:08:00,296.623
2019-04-03 12:09:00,297.952
2019-04-03 12:10:00,291.483
2019-04-03 12:11:00,300.54
2019-04-03 12:12:00,290.32
2019-04-03 12:13:00,296.4
2019-04-03 12:14:00,294.09
2019-04-03 12:15:00,299.86
2019-04-03 12:16:00,292.8
2019-04-03 12:17:00,290.57
2019-04-03 12:18:00,297.79
2019-04-03 12:19:00,289.11
2019-04-03 12:20:00,293.78
2019-04-03 12:21:00,290.67
2019-04-03 12:22:00,288.86
2019-04-03 12:23:00,293.1
2019-04-03 12:24:00,293.82
2019-04-03 12:25:00,301.683
2019-04-03 12:26:00,295.863
2019-04-03 12:27:00,289.86
2019-04-03 12:28:00,292.7
2019-04-03 12:29:00,293.3
2019-04-03 12:30:00,288.605
2019-04-03 12:31:00,291.25
2019-04-03 12:32:00,293.5
2019-04-03 12:33:00,288.983
2019-04-03 12:34:00,296.507
2019-04-03 12:35:00,298.7
2019-04-03 12:36:00,291.876
2019-04-03 12:37:00,299.21
2019-04-03 12:38:00,292.97
2019-04-03 12:39:00,297.85
2019-04-03 12:40:00,295.889
2019-04-03 12:41:00,293.225
2019-04-03 12:42:00,298.15
2019-04-03 12:43:00,291.8
2019-04-03 12:44:00,288.4
2019-04-03 12:45:00,297.593
2019-04-03 12:46:00,293.684
2019-04-03 12:47:00,294.05
2019-04-03 12:48:00,291.031
2019-04-03 12:49:00,289.67
2019-04-03 12:50:00,299.267
2019-04-03 12:51:00,287.37
2019-04-03 12:52:00,292.92
2019-04-03 12:53:00,294.27
2019-04-03 12:54:00,289.48
2019-04-03 12:55:00,301.14
2019-04-03 12:56:00,289.135
2019-04-03 12:57:00,298.96
2019-04-03 12:58:00,292.58
2019-04-03 12:59:00,296.2
2019-04-03 13:00:00,291.74
2019-04-03 13:01:00,300.51
2019-04-03 13:02:00,289.04
2019-04-03 13:03:00,295.13
2019-04-03 13:04:00,290.67
2019-04-03 13:05:00,296.04200000000003
2019-04-03 13:06:00,289.03
2019-04-03 13:07:00,291.89
2019-04-03 13:08:00,288.11
2019-04-03 13:09:00,296.99
2019-04-03 13:10:00,293.56
2019-04-03 13:11:00,288.497
2019-04-03 13:12:00,297.31
2019-04-03 13:13:00,301.022
2019-04-03 13:14:00,299.57
2019-04-03 13:15:00,295.7
2019-04-03 13:16:00,293.76
2019-04-03 13:17:00,288.72
2019-04-03 13:18:00,297.19
2019-04-03 13:19:00,290.937
2019-04-03 13:20:00,297.82
2019-04-03 13:21:00,287.99
2019-04-03 13:22:00,288.93
2019-04-03 13:23:00,291.15
2019-04-03 13:24:00,300.172
2019-04-03 13:25:00,293.46
2019-04-03 13:26:00,290.97
2019-04-03 13:27:00,297.65
2019-04-03 13:28:00,291.11
2019-04-03 13:29:00,298.5
2019-04-03 13:30:00,292.81
2019-04-03 13:31:00,288.17
2019-04-03 13:32:00,293.786
2019-04-03 13:33:00,300.57
2019-04-03 13:34:00,301.29
2019-04-03 13:35:00,295.76
2019-04-03 13:36:00,293.38
2019-04-03 13:37:00,297.04
2019-04-03 13:38:00,292.55400000000003
2019-04-03 13:39:00,292.93
2019-04-03 13:40:00,297.62
2019-04-03 13:41:00,290.63
2019-04-03 13:42:00,293.19
2019-04-03 13:43:00,295.65
2019-04-03 13:44:00,299.71
2019-04-03 13:45:00,297.0
2019-04-03 13:46:00,290.68
2019-04-03 13:47:00,288.07
2019-04-03 13:48:00,291.4
2019-04-03 13:49:00,295.953
2019-04-03 13:50:00,294.8
2019-04-03 13:51:00,294.25
2019-04-03 13:52:00,296.26
2019-04-03 13:53:00,296.5
2019-04-03 13:54:00,295.08
2019-04-03 13:55:00,297.75
2019-04-03 13:56:00,296.603
2019-04-03 13:57:00,287.5
2019-04-03 13:58:00,298.79
2019-04-03 13:59:00,290.1
2019-04-03 14:00:00,290.86
2019-04-03 14:01:00,294.212
2019-04-03 14:02:00,288.9
2019-04-03 14:03:00,294.619
2019-04-03 14:04:00,293.98
2019-04-03 14:05:00,295.49
2019-04-03 14:06:00,293.256
2019-04-03 14:07:00,299.156
2019-04-03 14:08:00,295.774
2019-04-03 14:09:00,296.51
2019-04-03 14:10:00,300.01
2019-04-03 14:11:00,294.48900000000003
2019-04-03 14:12:00,296.94
2019-04-03 14:13:00,287.14
2019-04-03 14:14:00,295.45
2019-04-03 14:15:00,294.42
2019-04-03 14:16:00,291.2
2019-04-03 14:17:00,296.45
2019-04-03 14:18:00,292.51
2019-04-03 14:19:00,298.02
2019-04-03 14:20:00,295.36
2019-04-03 14:21:00,297.74
2019-04-03 14:22:00,294.32
2019-04-03 14:23:00,289.19
2019-04-03 14:24:00,295.18
2019-04-03 14:25:00,287.967
2019-04-03 14:26:00,291.84
2019-04-03 14:27:00,295.2
2019-04-03 14:28:00,300.42
2019-04-03 14:29:00,293.31
2019-04-03 14:30:00,299.7
2019-04-03 14:31:00,296.85
2019-04-03 14:32:00,293.94
2019-04-03 14:33:00,299.817
2019-04-03 14:34:00,289.35
2019-04-03 14:35:00,291.85
2019-04-03 14:36:00,287.74
2019-04-03 14:37:00,290.175
2019-04-03 14:38:00,294.356
2019-04-03 14:39:00,288.23
2019-04-03 14:40:00,296.94
2019-04-03 14:41:00,287.24
2019-04-03 14:42:00,287.81
2019-04-03 14:43:00,299.0
2019-04-03 14:44:00,292.66
2019-04-03 14:45:00,297.65
2019-04-03 14:46:00,299.2
2019-04-03 14:47:00,291.44
2019-04-03 14:48:00,289.12
2019-04-03 14:49:00,299.22
2019-04-03 14:50:00,288.26
2019-04-03 14:51:00,295.71
2019-04-03 14:52:00,294.8
2019-04-03 14:53:00,292.5
2019-04-03 14:54:00,293.56
2019-04-03 14:55:00,291.5
2019-04-03 14:56:00,295.57
2019-04-03 14:57:00,299.35
2019-04-03 14:58:00,300.106
2019-04-03 14:59:00,297.278
2019-04-03 15:00:00,293.656
2019-04-03 15:01:00,297.73
2019-04-03 15:02:00,290.82
2019-04-03 15:03:00,288.72
2019-04-03 15:04:00,288.61
2019-04-03 15:05:00,293.5
2019-04-03 15:06:00,290.74
2019-04-03 15:07:00,289.53
2019-04-03 15:08:00,295.8
2019-04-03 15:09:00,291.57
2019-04-03 15:10:00,292.09
2019-04-03 15:11:00,298.98
2019-04-03 15:12:00,288.2
2019-04-03 15:13:00,299.69
2019-04-03 15:14:00,293.0
2019-04-03 15:15:00,290.73
2019-04-03 15:16:00,299.47
2019-04-03 15:17:00,292.0
2019-04-03 15:18:00,295.84
2019-04-03 15:19:00,285.91
2019-04-03 15:20:00,295.0
2019-04-03 15:21:00,291.77
2019-04-03 15:22:00,296.684
2019-04-03 15:23:00,294.99
2019-04-03 15:24:00,294.67
2019-04-03 15:25:00,290.46
2019-04-03 15:26:00,293.15
2019-04-03 15:27:00,293.49
2019-04-03 15:28:00,294.47
2019-04-03 15:29:00,297.522
2019-04-03 15:30:00,287.71
2019-04-03 15:31:00,298.01
2019-04-03 15:32:00,295.173
2019-04-03 15:33:00,294.42
2019-04-03 15:34:00,299.69
2019-04-03 15:35:00,291.52
2019-04-03 15:36:00,288.32
2019-04-03 15:37:00,295.89
2019-04-03 15:38:00,294.575
2019-04-03 15:39:00,292.79
2019-04-03 15:40:00,287.478
2019-04-03 15:41:00,295.63
2019-04-03 15:42:00,289.74
2019-04-03 15:43:00,294.44
2019-04-03 15:44:00,294.7
2019-04-03 15:45:00,289.6
2019-04-03 15:46:00,291.558
2019-04-03 15:47:00,297.5
2019-04-03 15:48:00,298.56
2019-04-03 15:49:00,298.98
2019-04-03 15:50:00,293.77
2019-04-03 15:51:00,289.75
2019-04-03 15:52:00,297.698
2019-04-03 15:53:00,292.36
2019-04-03 15:54:00,294.41
2019-04-03 15:55:00,294.091
2019-04-03 15:56:00,287.743
2019-04-03 15:57:00,290.9
2019-04-03 15:58:00,293.318
2019-04-03 15:59:00,294.91
2019-04-04 09:30:00,300.01
2019-04-04 09:31:00,294.96
2019-04-04 09:32:00,299.88
2019-04-04 09:33:00,290.44
2019-04-04 09:34:00,296.49
2019-04-04 09:35:00,301.14
2019-04-04 09:36:00,296.07
2019-04-04 09:37:00,297.684
2019-04-04 09:38:00,298.58
2019-04-04 09:39:00,290.28
2019-04-04 09:40:00,290.29
2019-04-04 09:41:00,300.69
2019-04-04 09:42:00,290.65
2019-04-04 09:43:00,298.51
2019-04-04 09:44:00,297.31
2019-04-04 09:45:00,299.22
2019-04-04 09:46:00,291.06
2019-04-04 09:47:00,298.12
2019-04-04 09:48:00,290.45
2019-04-04 09:49:00,295.34
2019-04-04 09:50:00,288.29
2019-04-04 09:51:00,296.33
2019-04-04 09:52:00,296.01
2019-04-04 09:53:00,297.06
2019-04-04 09:54:00,298.15
2019-04-04 09:55:00,300.46
2019-04-04 09:56:00,301.58
2019-04-04 09:57:00,298.92
2019-04-04 09:58:00,288.64
2019-04-04 09:59:00,292.41
2019-04-04 10:00:00,293.1
2019-04-04 10:01:00,290.92
2019-04-04 10:02:00,292.15
2019-04-04 10:03:00,295.8
2019-04-04 10:04:00,298.79
2019-04-04 10:05:00,293.39
2019-04-04 10:06:00,296.78
